experimento	fecha	cols	rows	lambda_l1	lambda_l2	min_gain_to_split	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	max_depth	max_bin	seed	extra_trees	drop_rate	max_drop	skip_drop	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	num_iterations	prob_corte	estimulos	ganancia	iteracion_bayesiana
8122HTf	20220718 221105	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0841820908234385	0.175879165340634	882	1414	109	0.194659268410419	9302	15898000	75
8122HTf	20220718 221123	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.284822707121426	0.33169325672877	165	12752	262	0.227838536294845	8394	13206000	76
8122HTf	20220718 221303	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0162786827228358	0.901632195077906	1880	19234	2259	0.194251998996895	11232	13968000	77
8122HTf	20220718 221339	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.166364004997425	0.792488310616324	1185	595	112	0.106179074993706	9736	14504000	78
8122HTf	20220718 221417	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.250931328122965	0.642167845299724	1048	24480	889	0.209398841417675	10184	13336000	79
8122HTf	20220718 221458	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.147886458912087	0.730735204925574	645	14180	696	0.236562991248244	8138	12622000	80
8122HTf	20220718 221539	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.194055452555923	0.77025847955551	1773	1473	325	0.125097973132505	7518	13122000	81
8122HTf	20220718 221606	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.15126593116293	0.926589186676079	890	11036	319	0.177579412572922	10926	14274000	82
8122HTf	20220718 221643	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.05878059130118	0.853748968570563	1685	13511	540	0.188021837606518	10994	14206000	83
8122HTf	20220718 221702	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.220023097622341	0.341383242442389	690	12356	312	0.191163192037214	9874	14726000	84
8122HTf	20220718 221734	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.213615910685533	0.517671355470899	70	21807	627	0.186977531758901	11208	13992000	85
8122HTf	20220718 221745	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.234803677840768	0.138259828108992	1870	6872	97	0.23371067308429	8852	14788000	86
8122HTf	20220718 221809	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.116626269021591	0.187329562072479	1056	4995	524	0.177587974062379	10088	14392000	87
8122HTf	20220718 221837	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.101831751971706	0.858515521227312	487	18443	426	0.188753658044111	11282	13918000	88
8122HTf	20220718 221904	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.247153190251286	0.486229236009857	1889	871	185	0.105702433735137	7390	12410000	89
8122HTf	20220718 221935	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.197588089538186	0.333622198364511	1157	24997	843	0.17010927355273	12026	13054000	90
8122HTf	20220718 222006	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.226625391579771	0.518765215917537	1265	13350	514	0.232937839792162	8604	13116000	91
8122HTf	20220718 222038	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0784380913625192	0.321540998298954	364	7243	519	0.167882323383757	11230	14930000	92
8122HTf	20220718 222111	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.143197895826423	0.562467300868337	549	21377	621	0.18034044450419	11802	14478000	93
8122HTf	20220718 222141	785	65905	0	0	0	1	1	1	-1	31	999983	FALSE	0.1	50	0.5	custom	TRUE	binary	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.102904685465577	0.291893347817403	371	13621	748	0.211083169124666	9194	13966000	94
